id,placename,municipality,province,population
270196,KwaTuwa,Mbhashe,Eastern Cape,351
295043,KwaVikinduku,Matatiele,Eastern Cape,663
273015,KwaXelihagu,Amahlathi,Eastern Cape,215
562005,KwaYibusele,uMshwathi,KwaZulu-Natal,2955
292098,KwaZele,Nyandeni,Eastern Cape,377
295162,KwaZicwalile,Matatiele,Eastern Cape,1569
271332,KwaZizane,Mnquma,Eastern Cape,661
284163,Kwabhinca,Engcobo,Eastern Cape,70
294376,Kwakakana,King Sabata Dalindyebo,Eastern Cape,758
587013,Kwamendo,Mfolozi,KwaZulu-Natal,1197
270507,Kwanduna,Mbhashe,Eastern Cape,226
599167,Kwantamnteng,eThekwini,KwaZulu-Natal,240
961002,Kwatane,Greater Letaba,Limpopo,800
598207,KweLemtini,Umzimkhulu,KwaZulu-Natal,701
270053,Kweleda,Mbhashe,Eastern Cape,140
270452,Kwelomthombe Kwamganu,Mbhashe,Eastern Cape,66
276109,Kwezana B,Nkonkobe,Eastern Cape,452
599016,La Mercy,eThekwini,KwaZulu-Natal,2779
287132,Lady Grey,Senqu,Eastern Cape,1395
181002,Laingsburg,Laingsburg,Western Cape,5667
273048,Lalini,Amahlathi,Eastern Cape,245
290279,Lambasi,Ngquza Hill,Eastern Cape,4630
868008,Landau Colliery,Emalahleni,Mpumalanga,764
581044,Langakazi A,Ulundi,KwaZulu-Natal,565
169002,Langeberg NU,Langeberg,Western Cape,29292
866010,Langverwag,Govan Mbeki,Mpumalanga,50
286235,Lathuthu,Elundini,Eastern Cape,612
961040,Lebaka,Greater Letaba,Limpopo,1898
981004,Lebogang,Bela-Bela,Limpopo,0
978004,Lebu,Lephalale,Limpopo,461
678008,Leeudoringstad,Maquassi Hills,North West,5054
872001,Lefiso,Dr JS Moroka,Mpumalanga,3614
985111,Legotong,Makhuduthamaga,Limpopo,168
286011,Lehlakaneng,Elundini,Eastern Cape,466
984041,Lehwelere,Elias Motsoaledi,Limpopo,2690
969058,Lekgokgonoku,Blouberg,Limpopo,1141
986101,Lekgwareng B,Fetakgomo,Limpopo,37
363009,Lekkersing,Richtersveld,Northern Cape,363
667010,Lekung,Mafikeng,North West,302
961029,Lemondokop,Greater Letaba,Limpopo,4099
276092,Lenge,Nkonkobe,Eastern Cape,322
970019,Leokanong,Aganang,Limpopo,1436
978038,Lephalale,Lephalale,Limpopo,17639
471008,Leratswana,Nketoana,Free State,3743
667036,Lerwaneng,Mafikeng,North West,720
976052,Lesetsi,Lepele-Nkumpi,Limpopo,447
281013,Lesseyton,Lukanji,Eastern Cape,2715
664099,Letlhakane,Moses Kotane,North West,1297
472015,Letshalemaduke,Maluti a Phofung,Free State,8389
963017,Leydsdorp,Ba-Phalaborwa,Limpopo,6
295059,Likhohlong,Matatiele,Eastern Cape,447
577024,Lindelani,Umvoti,KwaZulu-Natal,1129
297197,Lindokuhle A,Mbizana,Eastern Cape,219
270455,Lisizi,Mbhashe,Eastern Cape,488
284007,Lixeni A,Engcobo,Eastern Cape,212
268004,Loerieheuwel,Kouga,Eastern Cape,2787
667007,Lokgalong,Mafikeng,North West,233
960068,Loloka,Greater Giyani,Limpopo,994
360017,Longhirst,Joe Morolong,Northern Cape,216
665003,Loporung,Ratlou,North West,590
292003,Lotana,Nyandeni,Eastern Cape,604
598195,Lotvan,Umzimkhulu,KwaZulu-Natal,49
674064,Louwna,Kagisano/Molopo,North West,305
294229,Lower Cezu,King Sabata Dalindyebo,Eastern Cape,525
273077,Lower Gxulu,Amahlathi,Eastern Cape,1400
282326,Lower KuSabalele,Intsika Yethu,Eastern Cape,332
271163,Lower Mcubakazi,Mnquma,Eastern Cape,452
271221,Lower Ndakana,Mnquma,Eastern Cape,331
284257,Lower Nzolo,Engcobo,Eastern Cape,275
281081,Lower Tsitsikama B,Lukanji,Eastern Cape,194
281039,Lower Zangqokwe,Lukanji,Eastern Cape,98
295042,Lubaleko,Matatiele,Eastern Cape,592
296203,Lubhacweni A,Umzimvubu,Eastern Cape,508
594021,Lubovana,Ingwe,KwaZulu-Natal,352
460008,Luckhoff,Letsemeng,Free State,3699
290325,Ludaka,Ngquza Hill,Eastern Cape,150
297109,Ludeke Halt,Mbizana,Eastern Cape,2404
291139,Ludumi,Port St Johns,Eastern Cape,1489
285073,Lufuta,Sakhisizwe,Eastern Cape,575
291182,Lugasweni,Port St Johns,Eastern Cape,433
284280,Luhewini,Engcobo,Eastern Cape,304
260183,Lujiza,Buffalo City,Eastern Cape,354
297382,Lukhalo,Mbizana,Eastern Cape,214
297246,Lukholo,Mbizana,Eastern Cape,4405
294458,Lulaleni,King Sabata Dalindyebo,Eastern Cape,384
588001,Lumbi,Ntambanana,KwaZulu-Natal,1079
298016,Lundzwana,Ntabankulu,Eastern Cape,1527
297065,Luphilisweni,Mbizana,Eastern Cape,675
283058,Lupindweni,Emalahleni,Eastern Cape,414
290242,Luqumbeni,Ngquza Hill,Eastern Cape,661
294052,Lusaka,King Sabata Dalindyebo,Eastern Cape,566
297128,Lusukeni,Mbizana,Eastern Cape,204
599059,Luthele,eThekwini,KwaZulu-Natal,864
966085,Lutomboni,Thulamela,Limpopo,529
270115,Lututu A,Mbhashe,Eastern Cape,172
575022,Luvisi,Nqutu,KwaZulu-Natal,9878
260100,Luxhomo,Buffalo City,Eastern Cape,492
276065,Luzini,Nkonkobe,Eastern Cape,100
962044,Lwandlamuni,Greater Tzaneen,Limpopo,504
873011,Lydenburg,Thaba Chweu,Mpumalanga,863
987083,Maahlashe,Greater Tubatse,Limpopo,1295
664085,Mabaalstad,Moses Kotane,North West,3540
294086,Mabambeni,King Sabata Dalindyebo,Eastern Cape,475
599031,Mabedlane B,eThekwini,KwaZulu-Natal,2768
664078,Mabele-a-Podi,Moses Kotane,North West,4523
292234,Mabetshe,Nyandeni,Eastern Cape,146
588029,Mabhensa,Ntambanana,KwaZulu-Natal,1585
582049,Mabhudu,Umhlabuyalingana,KwaZulu-Natal,764
964028,Mabins,Maruleng,Limpopo,3507
983041,Mabitsi B,Ephraim Mogale,Limpopo,488
472027,Mabolela,Maluti a Phofung,Free State,301
294296,Mabongweni,King Sabata Dalindyebo,Eastern Cape,279
965119,Mabulo,Mutale,Limpopo,332
297119,Mabuya,Mbizana,Eastern Cape,210
962005,Mabyepelong,Greater Tzaneen,Limpopo,1373
589065,Macekane,uMlalazi,KwaZulu-Natal,1172
529028,Machanca,Abaqulusi,KwaZulu-Natal,4218
290244,Machibi,Ngquza Hill,Eastern Cape,375
274023,Macibi,Ngqushwa,Eastern Cape,277
284209,Macwhereni,Engcobo,Eastern Cape,957
270467,Madakeni,Mbhashe,Eastern Cape,533
968133,Madazhi,Makhado,Limpopo,724
297330,Madiba A,Mbizana,Eastern Cape,255
661002,Madibeng NU,Madibeng,North West,55711
974104,Madiga,Polokwane,Limpopo,673
664092,Madikwe,Moses Kotane,North West,3623
661019,Madinyane,Madibeng,North West,358
361028,Maditlhareng,Ga-Segonyana,Northern Cape,0
282237,Madlotsheni,Intsika Yethu,Eastern Cape,479
872033,Madubaduba,Dr JS Moroka,Mpumalanga,5206
282291,Maduma,Intsika Yethu,Eastern Cape,104
298141,Madwaba,Ntabankulu,Eastern Cape,625
986082,Maebeng,Fetakgomo,Limpopo,630
295207,Mafa's Halt,Matatiele,Eastern Cape,1502
962070,Mafarana,Greater Tzaneen,Limpopo,2554
667002,Mafikeng NU,Mafikeng,North West,5970
479003,Mafube NU,Mafube,Free State,4989
293118,Mafuta Nozamile,Mhlontlo,Eastern Cape,432
978009,Magadimela,Lephalale,Limpopo,102
986063,Magakala,Fetakgomo,Limpopo,598
672001,Maganeng,Greater Taung,North West,2549
976075,Magatle,Lepele-Nkumpi,Limpopo,6758
284126,Magebeni,Engcobo,Eastern Cape,155
292315,Mageza,Nyandeni,Eastern Cape,375
360081,Magobing,Joe Morolong,Northern Cape,493
667040,Magogoe Tlhabologo,Mafikeng,North West,3595
966040,Magomani,Thulamela,Limpopo,2733
985073,Magoreng,Makhuduthamaga,Limpopo,1216
290004,Magqabesi,Ngquza Hill,Eastern Cape,200
293228,Magqubeni,Mhlontlo,Eastern Cape,614
580153,Magutshwa,Nongoma,KwaZulu-Natal,90
290315,Magwa,Ngquza Hill,Eastern Cape,209
287119,Magwiji,Senqu,Eastern Cape,646
985026,Mahabaneng,Makhuduthamaga,Limpopo,1403
295157,Mahangu A,Matatiele,Eastern Cape,371
361015,Maheane,Ga-Segonyana,Northern Cape,1775
965096,Maheni,Mutale,Limpopo,605
581055,Mahlabatini,Ulundi,KwaZulu-Natal,1511
985043,Mahlakane Soleng,Makhuduthamaga,Limpopo,615
542065,Mahlathi,Nkandla,KwaZulu-Natal,909
295193,Mahlobathini,Matatiele,Eastern Cape,587
293089,Mahlungulu,Mhlontlo,Eastern Cape,1542
594032,Mahoho,Ingwe,KwaZulu-Natal,278
360116,Mahukubung,Joe Morolong,Northern Cape,393
589041,Mahuzu,uMlalazi,KwaZulu-Natal,442
662013,Maile,Rustenburg,North West,852
661045,Majakaneng,Madibeng,North West,22683
963008,Majeje,Ba-Phalaborwa,Limpopo,40225
296006,Majojweni,Umzimvubu,Eastern Cape,70
276046,Majwareni,Nkonkobe,Eastern Cape,343
966113,Makahlule,Thulamela,Limpopo,1865
571070,Makanda,Okhahlamba,KwaZulu-Natal,1410
660038,Makapanstad,Moretele,North West,15076
982081,Makekeng,Mogalakwena,Limpopo,1620
360100,Maketlele,Joe Morolong,Northern Cape,217
661007,Makgabetlwane,Madibeng,North West,917
472060,Makgemeng,Maluti a Phofung,Free State,1316
986050,Makgonyane,Fetakgomo,Limpopo,387
669009,Makgwaphana,Ramotshere Moiloa,North West,1939
297093,Makhal Endlovu,Mbizana,Eastern Cape,821
966144,Makhasa,Thulamela,Limpopo,1121
295044,Makhoba,Matatiele,Eastern Cape,1003
589123,Makhoni,uMlalazi,KwaZulu-Natal,1324
966006,Makhumbe,Thulamela,Limpopo,56
966148,Makhuvha A,Thulamela,Limpopo,1050
974102,Makhwareng,Polokwane,Limpopo,1068
982023,Makobe,Mogalakwena,Limpopo,1111
986078,Makola,Fetakgomo,Limpopo,603
987065,Makopung,Greater Tubatse,Limpopo,769
966195,Makovha,Thulamela,Limpopo,2083
962088,Makudibung,Greater Tzaneen,Limpopo,7629
976049,Makurung,Lepele-Nkumpi,Limpopo,4911
270323,Makwayini,Mbhashe,Eastern Cape,134
599174,Malagazi,eThekwini,KwaZulu-Natal,29651
966115,Malamangwa,Thulamela,Limpopo,495
290093,Malangeni B,Ngquza Hill,Eastern Cape,0
571066,Malefetheni,Okhahlamba,KwaZulu-Natal,5232
598054,Malenge,Umzimkhulu,KwaZulu-Natal,612
163011,Malgaseiland,Saldanha Bay,Western Cape,0
987011,Malokela,Greater Tubatse,Limpopo,1676
270363,Malongwe,Mbhashe,Eastern Cape,120
546011,Malovana,Maphumulo,KwaZulu-Natal,171
588045,Malungwini,Ntambanana,KwaZulu-Natal,427
961105,Mamakata,Greater Letaba,Limpopo,373
985045,Mamatsikili,Makhuduthamaga,Limpopo,1028
970022,Mamehlabe,Aganang,Limpopo,1785
582067,Mamfene,Umhlabuyalingana,KwaZulu-Natal,0
672066,Mammutla,Greater Taung,North West,1634
987087,Mamphahlane,Greater Tubatse,Limpopo,1621
295002,Mampola,Matatiele,Eastern Cape,0
671002,Mamusa [Schweizer-Reneke]  NU,Mamusa,North West,7752
966193,Manamane,Thulamela,Limpopo,2897
983054,Manapsane,Ephraim Mogale,Limpopo,5543
542092,Mandaba,Nkandla,KwaZulu-Natal,1097
799011,Mandela Village,City of Tshwane,Gauteng,7305
296083,Mandileni B,Umzimvubu,Eastern Cape,753
294351,Mandlakuveni,King Sabata Dalindyebo,Eastern Cape,378
597015,Mandlekazi,Ubuhlebezwe,KwaZulu-Natal,1686
542072,Mandlozi,Nkandla,KwaZulu-Natal,1394
966186,Manele,Thulamela,Limpopo,1658
973025,Mangate,Molemole,Limpopo,1508
292006,Mangcwanguleni,Nyandeni,Eastern Cape,355
286020,Mangoloaneg East,Elundini,Eastern Cape,299
297351,Mangomani,Mbizana,Eastern Cape,532
296225,Mangqamzeni,Umzimvubu,Eastern Cape,1236
583081,Mangwazane,Jozini,KwaZulu-Natal,1105
270314,Mangweveni,Mbhashe,Eastern Cape,403
573032,Manjokweni,Imbabazane,KwaZulu-Natal,1155
974115,Mankgaile,Polokwane,Limpopo,1748
664032,Mankwe,Moses Kotane,North West,551
666019,Manonyane,Tswaing,North West,573
290106,Manqilo B,Ngquza Hill,Eastern Cape,695
579016,Mantandeni,UPhongolo,KwaZulu-Natal,1152
974029,Mantheding A,Polokwane,Limpopo,2178
987050,Mantsakane,Greater Tubatse,Limpopo,396
669023,Mantsie,Ramotshere Moiloa,North West,312
598213,Mantuzeleni,Umzimkhulu,KwaZulu-Natal,878
297378,Manyala,Mbizana,Eastern Cape,307
474004,Manyatseng,Mantsopa,Free State,21598
968124,Manyima,Makhado,Limpopo,541
282188,Manzabelu,Intsika Yethu,Eastern Cape,336
270356,Manzikanyi,Mbhashe,Eastern Cape,123
874016,Manzini,Mbombela,Mpumalanga,7992
965017,Mapakoni,Mutale,Limpopo,880
664023,Mapaputle,Moses Kotane,North West,671
295276,Maphakatlaling,Matatiele,Eastern Cape,275
461016,Maphodi,Kopanong,Free State,2522
546005,Maphumulo NU,Maphumulo,KwaZulu-Natal,0
286232,Maplotini,Elundini,Eastern Cape,138
542100,Mapoloba,Nkandla,KwaZulu-Natal,937
573002,Maqabaqabeni,Imbabazane,KwaZulu-Natal,4649
283144,Maqashu,Emalahleni,Eastern Cape,371
294174,Maqhingeni,King Sabata Dalindyebo,Eastern Cape,176
503004,Maqikizane,Umzumbe,KwaZulu-Natal,619
294252,Maqomeni B,King Sabata Dalindyebo,Eastern Cape,1253
270478,Maqunde,Mbhashe,Eastern Cape,138
472057,Marabeng,Maluti a Phofung,Free State,909
472037,Marakong,Maluti a Phofung,Free State,3658
290114,Maramza,Ngquza Hill,Eastern Cape,347
978037,Marapong,Lephalale,Limpopo,26227
983059,Marble Hall,Ephraim Mogale,Limpopo,2687
297069,Marelane,Mbizana,Eastern Cape,945
985070,Maretlwaneng,Makhuduthamaga,Limpopo,1048
271381,Marhotshozweni,Mnquma,Eastern Cape,121
297326,Marina,Mbizana,Eastern Cape,241
876002,Marloth Park,Nkomazi,Mpumalanga,1000
598130,Maromeni,Umzimkhulu,KwaZulu-Natal,997
872041,Marothobolong,Dr JS Moroka,Mpumalanga,2956
976076,Marulaneng,Lepele-Nkumpi,Limpopo,2229
962076,Marumufase,Greater Tzaneen,Limpopo,2097
583056,Masabe,Jozini,KwaZulu-Natal,1756
271140,Masaleleni A,Mnquma,Eastern Cape,362
877104,Masana,Bushbuckridge,Mpumalanga,1616
965020,Maseha,Mutale,Limpopo,1008
974070,Masekwameng,Polokwane,Limpopo,1033
974030,Masenya,Polokwane,Limpopo,348
986089,Mashabela B,Fetakgomo,Limpopo,162
966202,Mashawana,Thulamela,Limpopo,551
297380,Mashezi,Mbizana,Eastern Cape,109
976039,Mashite,Lepele-Nkumpi,Limpopo,5314
968068,Masia,Makhado,Limpopo,2943
464003,Masilonyana NU,Masilonyana,Free State,7461
546027,Masiwela,Maphumulo,KwaZulu-Natal,4345
524003,Masondale,Newcastle,KwaZulu-Natal,2744
589109,Masundwini,uMlalazi,KwaZulu-Natal,1383
986056,Masweneng,Fetakgomo,Limpopo,11
290026,Mataleni,Ngquza Hill,Eastern Cape,207
598137,Matatama,Umzimkhulu,KwaZulu-Natal,1391
965076,Matavhela,Mutale,Limpopo,641
877110,Matenten,Bushbuckridge,Mpumalanga,4185
985109,Mathapisa,Makhuduthamaga,Limpopo,601
985040,Mathibe,Makhuduthamaga,Limpopo,1200
961082,Mathipane,Greater Letaba,Limpopo,1567
560042,Mathongwana,Vulamehlo,KwaZulu-Natal,112
984031,Mathula,Elias Motsoaledi,Limpopo,688
297333,Mathwebula,Mbizana,Eastern Cape,274
667068,Matile,Mafikeng,North West,153
575032,Matinda,Nqutu,KwaZulu-Natal,1142
985155,Matlakatle,Makhuduthamaga,Limpopo,2890
287040,Matlapaneng,Senqu,Eastern Cape,1107
677002,Matlosana NU,City of Matlosana,North West,27624
987069,Matokomane,Greater Tubatse,Limpopo,614
270484,Matolweni C,Mbhashe,Eastern Cape,738
876034,Matsamo,Nkomazi,Mpumalanga,2289
585004,Matshamhlophe,Hlabisa,KwaZulu-Natal,2251
580116,Matsheketshe,Nongoma,KwaZulu-Natal,1241
580175,Matshemhlope,Nongoma,KwaZulu-Natal,1374
667059,Matshepe,Mafikeng,North West,2252
290085,Matshisi,Ngquza Hill,Eastern Cape,127
985123,Matshupe,Makhuduthamaga,Limpopo,268
982015,Matsitsileng,Mogalakwena,Limpopo,805
469004,Matwabeng,Setsoto,Free State,22076
294185,Matyengqina,King Sabata Dalindyebo,Eastern Cape,1130
160002,Matzikama NU,Matzikama,Western Cape,23881
290240,Mavaleleni,Ngquza Hill,Eastern Cape,398
965103,Mavhode,Mutale,Limpopo,775
581103,Mavulusha,Ulundi,KwaZulu-Natal,361
504030,Mawane,UMuziwabantu,KwaZulu-Natal,1090
576082,Mawozini,Msinga,KwaZulu-Natal,1839
585009,Mawuza,Hlabisa,KwaZulu-Natal,2045
270551,Maxelegwini,Mbhashe,Eastern Cape,612
274114,Maxhegweni,Ngqushwa,Eastern Cape,719
580189,Maye,Nongoma,KwaZulu-Natal,1033
270604,Mayiji,Mbhashe,Eastern Cape,227
580070,Mayoni,Nongoma,KwaZulu-Natal,221
271422,Mazeppa Bay,Mnquma,Eastern Cape,111
270322,Mazizini,Mbhashe,Eastern Cape,210
297125,Mazweni,Mbizana,Eastern Cape,843
966111,Mbahe,Thulamela,Limpopo,982
581019,Mbambankunzi,Ulundi,KwaZulu-Natal,1444
297117,Mbandana,Mbizana,Eastern Cape,1386
271065,Mbanjwa,Mnquma,Eastern Cape,195
270277,Mbashe B,Mbhashe,Eastern Cape,124
506040,Mbecuka,Hibiscus Coast,KwaZulu-Natal,488
270405,Mbelo,Mbhashe,Eastern Cape,186
290255,Mbenyane,Ngquza Hill,Eastern Cape,687
270350,Mbhanyana,Mbhashe,Eastern Cape,554
576059,Mbhono,Msinga,KwaZulu-Natal,1282
581106,Mbilane,Ulundi,KwaZulu-Natal,1115
287051,Mbini,Senqu,Eastern Cape,389
271190,Mbiza,Mnquma,Eastern Cape,384
295205,Mbizeni B,Matatiele,Eastern Cape,596
296184,Mbodleni,Umzimvubu,Eastern Cape,3129
293238,Mbokothwana,Mhlontlo,Eastern Cape,692
874065,Mbombela,Mbombela,Mpumalanga,55945
587022,Mbonambi,Mfolozi,KwaZulu-Natal,3607
273023,Mbongiseni,Amahlathi,Eastern Cape,229
581041,Mbotsheni,Ulundi,KwaZulu-Natal,807
286238,Mbozisa,Elundini,Eastern Cape,98
290287,Mbudu B,Ngquza Hill,Eastern Cape,84
566048,Mbumbane,The Msunduzi,KwaZulu-Natal,1878
504033,Mbuthuma,UMuziwabantu,KwaZulu-Natal,1133
271378,Mbuwana,Mnquma,Eastern Cape,387
281038,McBridge,Lukanji,Eastern Cape,2127
270076,Mcelwana Bhantizo,Mbhashe,Eastern Cape,266
297120,Mchayi,Mbizana,Eastern Cape,174
290292,Mcobotini,Ngquza Hill,Eastern Cape,2936
284332,Mcutu,Engcobo,Eastern Cape,392
293008,Mdabukweni,Mhlontlo,Eastern Cape,868
297363,Mdatya,Mbizana,Eastern Cape,640
284002,Mdeni D,Engcobo,Eastern Cape,294
286194,Mdilingweni,Elundini,Eastern Cape,229
287124,Mdlabona,Senqu,Eastern Cape,192
592004,Mdlebeni,KwaDukuza,KwaZulu-Natal,8022
287096,Mdogo,Senqu,Eastern Cape,291
290071,Mdumazulu A,Ngquza Hill,Eastern Cape,115
293139,Mdyobe,Mhlontlo,Eastern Cape,415
974093,Megoring,Polokwane,Limpopo,9746
276060,Melani,Nkonkobe,Eastern Cape,783
982073,Mellinium Park,Mogalakwena,Limpopo,1148
590031,Memezi,Mthonjaneni,KwaZulu-Natal,777
469008,Meqheleng,Setsoto,Free State,35848
877072,Merry Pebble Stream,Bushbuckridge,Mpumalanga,6905
270437,Metshe,Mbhashe,Eastern Cape,263
580058,Meyama,Nongoma,KwaZulu-Natal,65
286210,Mfabantu SP,Elundini,Eastern Cape,410
270495,Mfezane,Mbhashe,Eastern Cape,748
287076,Mfinci,Senqu,Eastern Cape,1237
297262,Mfolozi C,Mbizana,Eastern Cape,665
560015,Mfume,Vulamehlo,KwaZulu-Natal,2982
571034,Mfunzini,Okhahlamba,KwaZulu-Natal,256
599009,Mgandeni,eThekwini,KwaZulu-Natal,2649
297239,Mganko,Mbizana,Eastern Cape,376
292127,Mgazi,Nyandeni,Eastern Cape,64
503009,Mgezankamba,Umzumbe,KwaZulu-Natal,853
876050,Mgobode,Nkomazi,Mpumalanga,10113
577014,Mgome,Umvoti,KwaZulu-Natal,1710
296097,Mgqokweni B,Umzimvubu,Eastern Cape,286
291068,Mgugwa,Port St Johns,Eastern Cape,485
284202,Mgwalana A,Engcobo,Eastern Cape,229
290101,Mgwedlweni,Ngquza Hill,Eastern Cape,1199
295282,Mgxojeni,Matatiele,Eastern Cape,385
297223,Mhlabi,Mbizana,Eastern Cape,1005
293313,Mhlakulo,Mhlontlo,Eastern Cape,2883
297121,Mhlanga B,Mbizana,Eastern Cape,1463
276011,Mhlangeni,Nkonkobe,Eastern Cape,323
583095,Mhlekazi,Jozini,KwaZulu-Natal,1534
282003,Mhlonyaneni,Intsika Yethu,Eastern Cape,129
593042,Mhlugwini,Ndwedwe,KwaZulu-Natal,1600
575013,Mhlungwane C,Nqutu,KwaZulu-Natal,192
590012,Mhoyiza,Mthonjaneni,KwaZulu-Natal,326
278001,Middelburg,Inxuba Yethemba,Eastern Cape,18681
286237,Midili,Elundini,Eastern Cape,173
377003,Mier,Mier,Northern Cape,381
798018,Millgate Farm,City of Johannesburg,Gauteng,172
270038,Mishini,Mbhashe,Eastern Cape,158
284275,Miyeni,Engcobo,Eastern Cape,288
271101,Mjikelweni,Mnquma,Eastern Cape,75
569030,Mjinti,Indaka,KwaZulu-Natal,1864
283069,Mkapusi,Emalahleni,Eastern Cape,1037
542112,Mkhalazi,Nkandla,KwaZulu-Natal,123
297376,Mkhando,Mbizana,Eastern Cape,52
581107,Mkhazane,Ulundi,KwaZulu-Natal,4123
599076,Mkholombe,eThekwini,KwaZulu-Natal,2072
575039,Mkhonjane A,Nqutu,KwaZulu-Natal,2763
271223,Mkhonkotho,Mnquma,Eastern Cape,372
291021,Mkhumbeni,Port St Johns,Eastern Cape,1434
576064,Mkhupula,Msinga,KwaZulu-Natal,2364
271351,Mkhwaneni,Mnquma,Eastern Cape,218
538026,Mkobasa,uMhlathuze,KwaZulu-Natal,13195
297010,Mkolweni,Mbizana,Eastern Cape,577
282179,Mkukwini,Intsika Yethu,Eastern Cape,451
583089,Mkuze,Jozini,KwaZulu-Natal,73
599022,Mlahlanja,eThekwini,KwaZulu-Natal,1192
294350,Mlawu,King Sabata Dalindyebo,Eastern Cape,954
504031,Mlolweni,UMuziwabantu,KwaZulu-Natal,611
581026,Mlovu B,Ulundi,KwaZulu-Natal,366
872005,Mmaduma,Dr JS Moroka,Mpumalanga,406
661020,Mmakaunyane,Madibeng,North West,300
467016,Mmamahabane,Matjhabeng,Free State,7813
290311,Mmangukoma,Ngquza Hill,Eastern Cape,277
283116,Mmangweni B,Emalahleni,Eastern Cape,117
664074,Mmatau,Moses Kotane,North West,2657
974031,Mmotong,Polokwane,Limpopo,825
290052,Mncane,Ngquza Hill,Eastern Cape,848
294413,Mncwasa,King Sabata Dalindyebo,Eastern Cape,256
524012,Mndozo,Newcastle,KwaZulu-Natal,3985
270211,Mngazana,Mbhashe,Eastern Cape,187
290061,Mngeni,Ngquza Hill,Eastern Cape,384
297339,Mngungu,Mbizana,Eastern Cape,1739
291041,Mnkutayi,Port St Johns,Eastern Cape,410
291036,Mnqezu,Port St Johns,Eastern Cape,1022
292240,Mnqwangqweni,Nyandeni,Eastern Cape,1747
285037,Mnxe 1,Sakhisizwe,Eastern Cape,341
271458,Mnyameni,Mnquma,Eastern Cape,615
506020,Mobatsha,Hibiscus Coast,KwaZulu-Natal,617
970017,Modderput,Aganang,Limpopo,166
667051,Modimola-Morwamarapo,Mafikeng,North West,1504
961111,Modjadjiskloof,Greater Letaba,Limpopo,1815
985124,Moela,Makhuduthamaga,Limpopo,470
462003,Mofulatshepe,Mohokare,Free State,3584
983053,Moganyaka,Ephraim Mogale,Limpopo,3007
660060,Mogogelo,Moretele,North West,11425
872025,Mogononeng,Dr JS Moroka,Mpumalanga,1340
664077,Mogwase,Moses Kotane,North West,10743
970004,Mohlajeng,Aganang,Limpopo,1070
970079,Mohlonong,Aganang,Limpopo,1876
961057,Mohokone,Greater Letaba,Limpopo,1111
985051,Mokadi,Makhuduthamaga,Limpopo,1066
961112,Mokgoba,Greater Letaba,Limpopo,2557
877035,Mokhololine,Bushbuckridge,Mpumalanga,1569
982123,Mokopane,Mogalakwena,Limpopo,30151
985025,Molala,Makhuduthamaga,Limpopo,437
671006,Molatswanene,Mamusa,North West,5255
973004,Molemole NU,Molemole,Limpopo,6544
360057,Molomo-wa-Petsana,Joe Morolong,Northern Cape,279
526021,Moltloung,Dannhauser,KwaZulu-Natal,1008
296107,Mombeni,Umzimvubu,Eastern Cape,785
529022,Mondlo,Abaqulusi,KwaZulu-Natal,28871
295051,Monkhankhaneng,Matatiele,Eastern Cape,776
165011,Montana,Witzenberg,Western Cape,6262
664096,Montsana A,Moses Kotane,North West,68
564005,Mooi Rivier,Mpofana,KwaZulu-Natal,2874
799052,Mooiplaas,City of Tshwane,Gauteng,14979
978006,Moong,Lephalale,Limpopo,823
542133,Mophihli,Nkandla,KwaZulu-Natal,2235
499008,Morago,Mangaung,Free State,425
983007,Morarela,Ephraim Mogale,Limpopo,1101
664084,Moreteletsi,Moses Kotane,North West,344
286092,Moroka,Elundini,Eastern Cape,707
976062,Morotse,Lepele-Nkumpi,Limpopo,1201
986060,Morwaswe,Fetakgomo,Limpopo,1224
969125,Mosehleng,Blouberg,Limpopo,632
961008,Moshate,Greater Letaba,Limpopo,1858
284359,Moshi,Engcobo,Eastern Cape,145
176017,Mossdustria,Mossel Bay,Western Cape,65
669026,Mosweu,Ramotshere Moiloa,North West,2736
872047,Moteti,Dr JS Moroka,Mpumalanga,416
962011,Mothomeng,Greater Tzaneen,Limpopo,2352
877034,Motlamogatsane,Bushbuckridge,Mpumalanga,2169
987003,Motloulela,Greater Tubatse,Limpopo,804
660030,Motsheko,Moretele,North West,582
383008,Motswedimosa,Sol Plaatjie,Northern Cape,7240
260124,Mount Coke Mission,Buffalo City,Eastern Cape,0
164014,Mount Royal Golf & Country Estate,Swartland,Western Cape,66
599122,Moya,eThekwini,KwaZulu-Natal,744
294025,Mpafana,King Sabata Dalindyebo,Eastern Cape,2065
874067,Mpakeni,Mbombela,Mpumalanga,1394
542058,Mpandla,Nkandla,KwaZulu-Natal,719
589049,Mpehlela,uMlalazi,KwaZulu-Natal,1321
293024,Mpendla,Mhlontlo,Eastern Cape,48
297094,Mpenkulu B,Mbizana,Eastern Cape,74
976037,Mphahlele,Lepele-Nkumpi,Limpopo,12661
290160,Mphangana,Ngquza Hill,Eastern Cape,341
589142,Mphendle,uMlalazi,KwaZulu-Natal,1231
297062,Mphetshwa B,Mbizana,Eastern Cape,2087
589037,Mphundumane,uMlalazi,KwaZulu-Natal,1083
286228,Mpilweni,Elundini,Eastern Cape,16
582086,Mpini,Umhlabuyalingana,KwaZulu-Natal,579
597003,Mpofini,Ubuhlebezwe,KwaZulu-Natal,634
